
PHP CODE SNIFFER REPORT SUMMARY
------------------------------------------------------------------------------------------------------------------------
FILE                                                                                                    ERRORS  WARNINGS
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/SecurityTemplate.php            0       1
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Request.php       0       1
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Subscription/Adjustment.php  0       1
...t/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Subscription/SubscriptionDetails.php  0       1
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Subscription/WebSession.php  0       1
...tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Subscription/FreeTrialForm.php  0       1
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Subscription/NewsletterSignUp.php  0       1
...h/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Subscription/Manager.php  0       1
...vaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Subscription/Adjustment/Log.php  0       1
...croot/modules/custom/fen_newsletters/src/Lib/Teachervision/Subscription/Adjustment/Log/Renderer.php  0       1
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Token.php         0       2
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/NewsletterCenter/Config.php  0       1
...dit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Navigation/NavigationInterface.php  0       1
...w/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Navigation/Menu/MainMenu.php  0       1
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Navigation/AbstractNavigation.php  0       1
...ish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Vindicia/Constants.php  0       2
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Vindicia/Setup/Products.php  0       2
...vaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Vindicia/Setup/BillingPlans.php  0       1
...w/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Vindicia/Setup/Campaigns.php  0       1
...dit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Vindicia/AutoBillDataContainer.php  0       1
.../www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Vindicia/Subscription.php  0       1
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Access.php        0       1
...ish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Session/NameMapper.php  0       1
.../ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Session/Helper.php  0       1
...dit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Session/DataContainerInterface.php  0       1
...es/custom/fen_newsletters/src/Lib/Teachervision/Session/SaveHandler/SessionSaveHandlerInterface.php  0       1
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Session/AbstractDataContainer.php  0       1
.../ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Token/Registry.php  0       1
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/ReportsInterface.php  0       1
.../www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/AbstractReport.php  0       1
...www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/ReportFormatter.php  0       1
...ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/Settings.php  0       1
...docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/Reports/DatabaseFieldReport.php  0       1
.../www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/Reports/Grades.php  0       1
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Editor/Reports/Subjects.php  0       1
...sh/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Mopsy/Configuration.php  0       1
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/PageInfo.php      0       1
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Membership.php    0       1
/home/ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Intercom.php      0       1
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/Registration.php  0       1
...audit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/Transaction.php  0       1
...croot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/MeasurementProtocol.php  0       3
...ww/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/Refund.php  0       1
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Analytics/Google/Cancellation.php  0       2
...shish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Profile.php  0       3
...t/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Profile/Field/Validator.php  0       1
...root/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/UpdateHandler/StoredSessions.php  0       1
...ules/custom/fen_newsletters/src/Lib/Teachervision/Customer/UpdateHandler/UpdateHandlerInterface.php  0       1
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Password/ResetStatus.php  0       1
...ashish/www/tvaudit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update.php  0       2
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/ProfileUpdate.php  0       1
...dules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/Helper/ResponsysUpdateHelper.php  0       2
...modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/Helper/SessionUpdateHelper.php  0       1
...udit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/SessionUpdate.php  0       1
...dit/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/VindiciaUpdate.php  0       1
...it/docroot/modules/custom/fen_newsletters/src/Lib/Teachervision/Customer/Update/ResponsysUpdate.php  0       1
